Issue Number,Title,State,Labels,Created At,User,Body,URL
1048,Mentioned in Awesome badge/shield,closed,[],2017-09-17T09:20:19Z,jerone,"I love awesome lists and I recently noticed that one of my projects was mentioned in an Awesome list. To promote Awesome I looked for a badge to show that I'm proud to be mentioned. The only [Awesome badge](https://github.com/sindresorhus/awesome/blob/master/media/badge.svg) is for lists. I'm looking for a badge for being mentioned in a list.

Looking at [Shields.io](http://shields.io/) there wasn't such a thing, but the available API made the following possible:

![mentioned in awesome](https://img.shields.io/badge/-mentioned_in_awesome-CCA6C4.svg?colorA=CCA6C4&colorB=261120&logoWidth=20&logo=data%3Aimage%2Fsvg%2Bxml%3Bbase64%2CPHN2ZyB3aWR0aD0iMjAiIGhlaWdodD0iMTAiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyI%2BICAgIDxwYXRoIGZpbGw9IiMyNjExMjAiIGQ9Ik0xOS4xNCA0LjVMMTQuMjMgMGwtLjY5Ljc1IDQuMDkgMy43NUgxLjUxTDUuNi43NSA0LjkxIDAgMCA0LjV2Mi45N0MwIDguODEgMS4yOSA5LjkgMi44OCA5LjloMy4wM2MxLjU5IDAgMi44OC0xLjA5IDIuODgtMi40M1Y1LjUyaDEuNTd2MS45NWMwIDEuMzQgMS4yOSAyLjQzIDIuODggMi40M2gzLjAzYzEuNTkgMCAyLjg4LTEuMDkgMi44OC0yLjQzbC0uMDEtMi45N3oiLz48L3N2Zz4%3D)
```
https://img.shields.io/badge/-mentioned_in_awesome-CCA6C4.svg?colorA=CCA6C4&colorB=261120&logoWidth=20&logo=data%3Aimage%2Fsvg%2Bxml%3Bbase64%2CPHN2ZyB3aWR0aD0iMjAiIGhlaWdodD0iMTAiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyI%2BICAgIDxwYXRoIGZpbGw9IiMyNjExMjAiIGQ9Ik0xOS4xNCA0LjVMMTQuMjMgMGwtLjY5Ljc1IDQuMDkgMy43NUgxLjUxTDUuNi43NSA0LjkxIDAgMCA0LjV2Mi45N0MwIDguODEgMS4yOSA5LjkgMi44OCA5LjloMy4wM2MxLjU5IDAgMi44OC0xLjA5IDIuODgtMi40M1Y1LjUyaDEuNTd2MS45NWMwIDEuMzQgMS4yOSAyLjQzIDIuODggMi40M2gzLjAzYzEuNTkgMCAyLjg4LTEuMDkgMi44OC0yLjQzbC0uMDEtMi45N3oiLz48L3N2Zz4%3D
```

What you think about this idea, or is such a thing already possible...

Maybe a cooperation with Shields.io?",https://github.com/sindresorhus/awesome/issues/1048
1040,Localized Content,closed,[],2017-09-01T05:45:51Z,iamchathu,"In [awesome-jwt](https://github.com/iamchathu/awesome-jwt) list, there is an issue about adding localized content.

https://github.com/iamchathu/awesome-jwt/issues/2

What will be the better way? Create another readme-ru-.md may be?

",https://github.com/sindresorhus/awesome/issues/1040
1036,Add tips on README,closed,[],2017-08-28T10:11:01Z,sotayamashita,"For example, I use awesome_bot to test whether links are valid or not. [travis.yml](https://github.com/sotayamashita/awesome-css/blob/master/.travis.yml). 

What do you think?",https://github.com/sindresorhus/awesome/issues/1036
1035,Help wanted - Awesome CSS,closed,[],2017-08-28T10:08:15Z,sotayamashita,"- https://github.com/sotayamashita/awesome-css

Recently,  I do not have time to maintain. It has over 1.1k stars so I would like to keep up to dates for everyone who want to see the awesome list. 

Thanks :bow:",https://github.com/sindresorhus/awesome/issues/1035
1031,Sort the Programming Languages section,closed,[],2017-08-22T06:53:53Z,pravic,Wouldn't it be better?,https://github.com/sindresorhus/awesome/issues/1031
1026,Best section to add Shopping cart,closed,[],2017-08-17T20:10:35Z,hosein2398,"Guys I made a repo , [Here](https://github.com/hosein2398/awesome-shopping-cart) it is , and I'm trying to make it better.
I will fork this repo to add my link to that and I was wondering where is best section to add this, [business](https://github.com/sindresorhus/awesome#business) or [miscellaneous](https://github.com/sindresorhus/awesome#miscellaneous) ?
And I was also wondering  that do you guys think  `Shopping carts ` is  a good name for that or `e-Commerce platforms` is better?",https://github.com/sindresorhus/awesome/issues/1026
1008,Why are related lists not in Security section?,closed,[],2017-07-16T09:42:06Z,fsacer,"Why are are not related lists of some of related lists added in Security section. To find awesome stuff you have to browse through related sections of awesome lists. Why are those lists not added at top level of security section or maybe there could be a subsection for related lists that would make it easier to search with tools like [Awesome search](https://awesomelists.top). This is probably a problem with other awesomelists too. Examples of such lists include: https://github.com/onlurking/awesome-infosec, https://github.com/coreb1t/awesome-pentest-cheat-sheets, https://github.com/Cugu/awesome-forensics, https://github.com/enaqx/awesome-pentest and many more.

Maybe there could be a common format for related lists and those would get automattically included in a subsection maybe. But that is probably no-go if you want those lists curated, but I think something should be done to include more of these lists because there is vast amounts of those which are in related sections and are great but are not in the top list. ",https://github.com/sindresorhus/awesome/issues/1008
1006,Templates for hosting awesome pages in gh-pages?,closed,[],2017-07-14T16:38:38Z,aschrijver,"Due to the amount of awesome pages around I can't google on templates to create a nice `gh-pages` version of the awesome repo, like React Native has: http://www.awesome-react-native.com

Are any of these around? Not sure about the license of the RN one..

If they exist is would be nice if they were mentioned in 'Creating a list' section, or somewhere accessible from the readme.",https://github.com/sindresorhus/awesome/issues/1006
1005,Not Awesome ES6 Classes,closed,[],2017-07-14T08:15:39Z,infinnie,I suggest https://github.com/joshburgess/not-awesome-es6-classes be included as well.,https://github.com/sindresorhus/awesome/issues/1005
1003,Help Wanted - Awesome Infosec,closed,[],2017-07-12T16:03:16Z,generalleger,"I wasn't sure where else to post this - I recently put online an **awesome** list of free cybersecurity resources.  https://github.com/keitersecurity/awesome-infosec

I put up the repo, but since I am kinda obscure on Github, I haven't gotten a lot of the benefit of the 30-day maturation period. So, I figured I would post here to see if anyone had feedback for me.

One thing I know I need to do is add the awesome badge, but I am waiting to do that until I know I am reasonably sure it will pass the **awesome** pull request guidelines.  Thanks!

",https://github.com/sindresorhus/awesome/issues/1003
979,inclusion of ORM's in the list,closed,[],2017-06-02T08:11:28Z,S2606,"cant we add list of orm's like sequelizer, sqlalchemy(and not in databases), room(for android) for different languages?",https://github.com/sindresorhus/awesome/issues/979
977,Where's Ada?,closed,[],2017-05-29T22:46:16Z,Lucretia,Ada 2012 should be in this list. It's awesome! 👍 :),https://github.com/sindresorhus/awesome/issues/977
975,"awesome-js site, analogous to awesome-ruby.com?",closed,[],2017-05-28T18:22:13Z,jm3,"Hi, this is a bit off-topic, but:

has anyone made something like `awesome-javascript.com` or the like, the way that [awesome-ruby.com](http://awesome-ruby.com/) puts an easier to navigate front-end on the [awesome-ruby repo](https://github.com/markets/awesome-ruby)?",https://github.com/sindresorhus/awesome/issues/975
961,Question: Descriptions,closed,[],2017-05-16T17:30:42Z,legodude17,Should the all the items in places like `Platforms` and `Languages` have descriptions?,https://github.com/sindresorhus/awesome/issues/961
958,"Forking courtesy call, close after reading.",closed,[],2017-05-11T13:11:45Z,ghost,"Hi, I'm in the process of creating a similar project to yours but I have a few different priorities (creating open, machine-readable data and eventually ascending to P2P heaven). For this reason I'm forking your project and this is my courtesy call.

https://gitlab.com/willemmali/awesome-awesome

I wish you the best of luck with your project. I hope we might be able to consolidate our efforts in the future, or coexist peacefully.",https://github.com/sindresorhus/awesome/issues/958
937,My list,closed,[],2017-04-18T07:04:13Z,Riajyuu,"Inspired by [Awesome Windows](https://github.com/Awesome-Windows/Awesome), I create [Windows apps that amaze us](https://github.com/EMLVIRUS/Amazing-Windows-Apps).
Please do check it out",https://github.com/sindresorhus/awesome/issues/937
929,chinese version?,closed,[],2017-04-03T16:12:26Z,deyuhua,Is there chinese version? may i translate this list into chinese?,https://github.com/sindresorhus/awesome/issues/929
928,Let's add description to entries,closed,"['enhancement', 'help wanted']",2017-04-01T06:45:48Z,sindresorhus,"I could use some help adding descriptions to entries in this list. The descriptions should be as succinct as possible. Short, but descriptive. They should be about the project/theme, **NOT** the list itself.

# If you decide to do a PR, please do at least 10 descriptions.

## Correct

```
- [AVA](…) - Test runner.
```

## Not correct

```
- [AVA](…) - Full featured test runner with magic, unicorns, and many other things.
```

## Not correct

```
- [AVA](…) - Resources for AVA.
```

## Not correct

```
- [AVA](…) - Awesome resources.
```

## Not correct

```
- [AVA](…) - List of testing resources.
```",https://github.com/sindresorhus/awesome/issues/928
927,List maintainer looking for help,closed,[],2017-04-01T06:29:57Z,sindresorhus,"Post here if you run an Awesome list and need help to maintain it or want to hand it over to someone else. Awesome lists thrive on being well-maintained. If you're not able to do so, consider adding more people.",https://github.com/sindresorhus/awesome/issues/927
926,List maintainers → Ensure your list is still awesome,closed,[],2017-04-01T05:54:46Z,sindresorhus,"### Ensure your list follows the [latest guidelines](https://github.com/sindresorhus/awesome/blob/master/pull_request_template.md)

There has been many changes and improvements to the guidelines in the past year. Please take some time looking over the guidelines and improve your list accordingly.

If you no longer have time to maintain your list, [let me know](https://github.com/sindresorhus/awesome/issues/927) and I can help you find more maintainers.

For example, your list:

- Includes a succinct description of the project/theme at the top of the readme. [(Example)](https://github.com/willempienaar/awesome-quantified-self)
- Includes a project logo/illustration whenever possible.
- [More…](https://github.com/sindresorhus/awesome/blob/master/pull_request_template.md)

---

And today I added a new guideline:

Awesome lists should have the following [GitHub topics](https://help.github.com/articles/about-topics) set:
- `awesome-list`
- `awesome`
- `list`

I encourage you to add more relevant topics.

---

If you're a user reading this, consider helping list maintainers out by submitting a pull request with improvements.",https://github.com/sindresorhus/awesome/issues/926
922,Pi Dashboard,closed,[],2017-03-28T13:36:08Z,mybesttools,"Hi guys,
My only issue is, my project is not on the list ;-) ... yet.
You might find it interesting enough to list. 
I'm quite content with the result, if I may say so.
Check it [out](https://github.com/mikesmth/pi-dashboard)!

Greetings,

Mike
",https://github.com/sindresorhus/awesome/issues/922
908,New suggestion for requirement for awesome list - github topic tags,closed,[],2017-03-14T14:51:42Z,pokeball99,"at the core you could just have ""awesome"" as the only requirement but you could require them to add other topic tags relavent to their list",https://github.com/sindresorhus/awesome/issues/908
891,This is awesome,closed,[],2017-02-22T17:34:22Z,elquimista,,https://github.com/sindresorhus/awesome/issues/891
873,Meta list for programming libraries,closed,[],2017-01-26T14:15:13Z,brillout,"I find awesome lists particularly useful for finding libraries and I don't use the learning material part.

Making a meta list focusing on libraries and containing only awesome lists that curate libraries has following advantages

 - Better overview. ~4 times less lists.
 - Higher quality requirements. Many lists focus is on learning material and neglect the library part. These are not included in the meta list for programming libraries.
 - Improved UI. Since most libraries are hosted on GitHub, a tailored UI can be built, e.g. something like http://devarchy.com/react-components.

The obvious drawback is having two similar meta lists which may lead to confusion.

Beyond that the goal is to increase awareness that awesome lists are a good way to find libraries.
Most programmers I meet don't know about awesome lists so there is likely lot's of potential.

I've started creating such [programming library meta list](https://github.com/brillout/libraries/blob/ef94c565367b43fde69f8c40c9e6c2302fecab3c/README.md).",https://github.com/sindresorhus/awesome/issues/873
872,Media > GIF link broken,closed,[],2017-01-22T19:38:21Z,joonaskaskisola,,https://github.com/sindresorhus/awesome/issues/872
850,Broken links on http://awesomeawesome.party/,closed,[],2016-12-23T18:05:03Z,nighto,"http://awesomeawesome.party/awesome.md , for instance, is 404.",https://github.com/sindresorhus/awesome/issues/850
835,Awesome logo and badge?,closed,[],2016-12-03T14:40:22Z,m1guelpf,Sorry,https://github.com/sindresorhus/awesome/issues/835
824,No Licence file,closed,[],2016-11-17T12:47:05Z,vmullet,"Hello,
Your project is awesome :) I checked it and didn't find the licence file for the public domain.",https://github.com/sindresorhus/awesome/issues/824
801,awsome pokemon should go under games category?,closed,[],2016-10-18T17:12:40Z,pokeball99,"just wondering if this should be changed or if there is a proper reason why its under misc. and not games
",https://github.com/sindresorhus/awesome/issues/801
784,How to grow Awesome?,closed,"['help wanted', 'question']",2016-10-06T07:31:00Z,sindresorhus,"The Awesome list concept has turned out to be very popular, with a great community ❤️ around it!

**I'm wondering what else we could do with the Awesome brand?** Would there be any interest in an Awesome meetup? Maybe a blog highlighting awesome things? Email newsletter? Twitter account? Would you follow it if so? Printed awesome socks? Because why not.

I'm open for ideas. No idea is too weird or crazy.
## 

Or maybe there's no need to do anything more. That's a valid comment too.
",https://github.com/sindresorhus/awesome/issues/784
772,PR for awesome-flow,closed,[],2016-09-26T00:06:06Z,amilajack,"Would a PR for adding [awesome-flow](https://github.com/dustinspecker/awesome-flow) be welcome?
",https://github.com/sindresorhus/awesome/issues/772
767,Front-end for Awesome lists,closed,[],2016-09-18T12:08:07Z,brillout,"I've built a frontend for a list of react components: [devarchy.com/react-components](http://devarchy.com/react-components). (The list on Github: [github.com/brillout/awesome-react-components](https://github.com/brillout/awesome-react-components).)

It is open source ([github.com/brillout/devarchy](https://github.com/brillout/devarchy)). Maybe it could be useful for other lists as well.

Especially for lists with many GitHub links since the frontend is largely based on information provided by GitHub (like last commit date, repository creation date, number of stars, readme, etc.).

The main focus of the frontend:
- Easier management of addition requests. (No PR conflicts, readme one click away.)
- The community can vote on addition requests.
- Better interface for the user. (The list is sorted by GitHub stars and repository creation date. Readme and last commit date one click away.)
",https://github.com/sindresorhus/awesome/issues/767
757,Link to awesome-postgres,closed,[],2016-09-06T10:56:27Z,lkmill,"hey, just found an awesome list (https://github.com/dhamaniasad/awesome-postgres) that is not listed here...
",https://github.com/sindresorhus/awesome/issues/757
752,Please add Awesome Linux Software,closed,[],2016-08-25T11:48:40Z,luong-komorebi,"I made this [here](https://github.com/VoLuong/Awesome-Linux-Software) . I hope it will be put under Linux section. 
Thank you
",https://github.com/sindresorhus/awesome/issues/752
748,Responsibility of the maintainer to respond in a timely fashion..,open,[],2016-08-20T10:59:04Z,aschrijver,"Hi,

I just created a comment on another issue https://github.com/sindresorhus/awesome/issues/718#issuecomment-241192281 stating frustration on awesome lists that have a large backlog of PR's that are waiting for weeks or months to be merged.

I would like to propose a change to the Code of Conduct and add something along the following lines:
- Potential awesome maintainers should be aware/warned that maintenance can be a time-consuming business, and they should be willing to spend it (within the boundaries of reason, of course).
- Awesome lists have gained traction, not only in open-source community but in broader IT world. It is used more and more as an authoritative source (well, that sounds a bit strange, given the laissez-fair approach it started out with, but still) in software selection and to proclaim new products, to raise awareness.
- Especially that last point leads IMHO leads to a new responsibility for the maintainer, namely to merge new entries within a reasonable timespan, or - if that is not possible for some reason - ensure there is another maintainer that can do the merging.

WDYT?

(PS And here I would like to state that this is not personal criticism on any awesome maintainer on the block, you are awesome together with your lists! I fully understand busy schedules and that time is scarce.) 
",https://github.com/sindresorhus/awesome/issues/748
736,Awesome code analysis,closed,[],2016-08-09T18:34:43Z,mr-karan,"> coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming languages you use.
> coala has a set of official bears (plugins) for several languages, including popular languages such as C/C++, Python, JavaScript, CSS, Java and many more, in addition to some generic language independent algorithms.

For more info: https://github.com/coala-analyzer/coala
",https://github.com/sindresorhus/awesome/issues/736
732,"More non-{tech,science} awesome lists please!",open,['list request'],2016-08-05T21:03:56Z,sindresorhus,"There are so many interesting topics in this world. Let's not limit ourselves to just tech and science!

I think the only non-{tech,science} list we have here is the [Economics](https://github.com/antontarasenko/awesome-economics) list.

Examples:
- [Life hacks](https://en.wikipedia.org/wiki/Life_hack)
- Skateboarding
- [Yarn bombing](https://en.wikipedia.org/wiki/Yarn_bombing)
- Pony grooming
- Cooking
- ...

**Please share more ideas!**
## 

[Click here to get started creating a list.](https://github.com/sindresorhus/awesome/blob/master/create-list.md)
",https://github.com/sindresorhus/awesome/issues/732
731,Proposal for adding TastyToast,closed,[],2016-08-05T14:00:45Z,yadav-rahul,"[TastyToast](https://github.com/yadav-rahul/TastyToast)  is an Android Library which helps an user to get rid of their native Android Toast.

TastyToast helps the user by characterising the type of Toast into five main category which are success, danger, warning, info and default.

For each default category, it not only changes background and text colour but also adds tasty Custom View on the left side of Toast.
",https://github.com/sindresorhus/awesome/issues/731
718,Curated list maintained by the community,closed,[],2016-07-17T15:53:16Z,brillout,"While curating a list of react components/libraries I realized that this is a lot of work for a single person. They are around 10 000 of them. Even for a small group of person this is still a lot of work.

I'm writing a prototype to let the community decide if a resource should be included to the list or not. 

A problem I can see with that is the quality of curation to be lower.
Although, if for example 5 persons say that a resource is useful then it could/should be a reason enough to include this resource to the curated list.

Thoughts?
",https://github.com/sindresorhus/awesome/issues/718
717,why there is no ext.js,closed,[],2016-07-17T14:33:36Z,madneal,"Ext.js a also a famous front-end framework. I think the content in the front-end is not enough.
",https://github.com/sindresorhus/awesome/issues/717
714,Add an Awesome Redux List,closed,[],2016-07-10T15:19:05Z,brillout,"I have a Redux List https://github.com/brillout/awesome-redux.
There is also https://github.com/xgrommx/awesome-redux.
I just recently made mine public and xgrommx's list is more ""popular"".
In that sense it is xgrommx`'s one that should be on the awesome list.

@xgrommx

Are you interested to be on the awesome list?

I'd be up for collaboration, if you are interested.
But I would be more strict about what resources should be on the list.
I consider many low quality / not useful enough.
",https://github.com/sindresorhus/awesome/issues/714
709,Provide a TravisCI script that automatically adds/removes 'NEW' labels to awesome entries ,closed,[],2016-07-09T13:33:46Z,aschrijver,"Awesome project is awesome, but a big drawback to me is that it is hard to see which entries have been added since the last time I checked. So I often find myself checking the commits, and even the code changes if the commit message was unclear.

Just like the `awesome` badge there should be a script that marks entries with a consistent 'NEW' label when they are committed and subsequently checks whether other 'NEW' labels in the list still deserve that label. There could be a configurable time an entry is considered new (e.g. 30 days by default).
",https://github.com/sindresorhus/awesome/issues/709
703,A single page application for awesome lists,closed,[],2016-06-30T22:47:56Z,ankitgyawali,"Thank you @sindresorhus and the community for creating such a useful resource. Last week I decided to create an interface for awesome lists by parsing all the lists using python and displaying them using angularJS as a SPA. 

The repository for the project and link to the interface can be found here: https://github.com/ankitgyawali/awesome-interface

I was able to parse most of the awesome lists as they followed the awesome manifesto although the parsers definitely has room for improvement. Now, I wanted to ask you if you had any advice on any changes I could make to this project. I have some ideas on expanding on the project but I thought it would be a good idea to see what you think before dedicating more time on it.
",https://github.com/sindresorhus/awesome/issues/703
699,Awesome,closed,[],2016-06-25T01:20:52Z,WaRRioR3pWner,"👍🏻
",https://github.com/sindresorhus/awesome/issues/699
693,addition of best practices list,closed,[],2016-06-17T22:56:55Z,jcoady9,"Hello, I have been working on [awesome-best-practices](https://github.com/jcoady9/awesome-best-practices) an awesome list of best practices and style guides for various programming languages and I think it would be a good addition to your list. I was wondering what the admin thought before I make a pull request. Thank you for your time!
",https://github.com/sindresorhus/awesome/issues/693
687,Create page(s) for this awesome awesome repo on the zeef.com,closed,[],2016-06-13T15:33:01Z,n2i,"ZEEF: Find information though people

Is it a good idea to create new page(s) for this repo on the [zeef.com](https://zeef.com)?
- It may be easier to browse.
- More interactive/catalogued.
",https://github.com/sindresorhus/awesome/issues/687
685,Awesome biohacking,closed,[],2016-06-09T16:11:49Z,htrgouvea,"Hi,
I would suggest this repository to the list:
https://github.com/HeitorG/awesome-biohacking/
",https://github.com/sindresorhus/awesome/issues/685
683,Review bot?,closed,[],2016-06-09T07:21:24Z,egeerardyn,"After seeing https://github.com/sindresorhus/awesome/pull/682#issuecomment-224618088 (and quite a bit of similar PRs ), I think the only solution we have left to reduce people from inconsiderately submitting a PR, is by automating a part of the review process.

In principle, it should not be hard to write a small bot that runs e.g. on Travis CI to check:
- that all commit titles in a PR are not just ""Update readme.md"",
- that the repository is added at the bottom of a category, 
- that a new repository:
  - is e.g. older than 2 weeks,
  - contains the awesome badge,
  - contains a ""CONTRIBUTING.md"", and
  - contains a ""LICENSE.md"" or similar file.

Those are all mechanic checks that such a bot could carry out instead of a human being. Probably we can make this bot even react to the GitHub PR with an error message and even close the PR: personally, I would be quite ruthless when it comes to handling such inconsiderate PRs: if it is too hard to read some instructions, I am pretty sure it is too hard to maintain an awesome list.

The danger of this idea are false positives: people that are of good faith who get their PR closed because of this.
",https://github.com/sindresorhus/awesome/issues/683
677,proposal for adding awesome-nlp to the list,closed,[],2016-06-01T18:07:41Z,keon,"I've searched through the awesome list (which was awesome) and found [Speech and Natural Language Processing](https://github.com/edobashira/speech-language-processing) but its content is more of Language Modelling rather than Natural Language Processing.

So I've been building this new awesome list  called [awesome-nlp](https://github.com/keonkim/awesome-nlp) and this only contains lists of Natural Language Processing, not language modelling.
I wanted to add this list to the sindresorhus/awesome to gain more accessibility.

So I wanted to hear admin's thoughts before I make a pull request.
Of course, I am going to adjust and refine to adhere the rules before I make the request.
",https://github.com/sindresorhus/awesome/issues/677
671,Awesome Windows Repository,closed,[],2016-05-29T13:01:07Z,rahulkapoor90,"when i started awesome windows repository i didn't knew how to write down the list properly but still i managed to gather all the resources and made a nice awesome windows repository and i did send a pull request here to add it here but instead it was closed because of less stars by sindresorhus.

but soon after that a guy with username [https://github.com/RiseLedger](RiseLedger) copied the whole thing i wrote and managed to get more 'stars' than me and you added him.

Is the one who wrote it originally is not entitled to be added here or is it just you can copy someone's else work and get more stars and go on sending pull request? Is this how the whole thing works?

My repository - [https://github.com/rahulkapoor90/awesome-windows](url)

RiseLedger - [https://github.com/RiseLedger/awesome-windows](url)

My pull request is here [https://github.com/sindresorhus/awesome/pull/326](url).
",https://github.com/sindresorhus/awesome/issues/671
663,Encryption list,closed,"['help wanted', 'list request']",2016-05-23T20:42:59Z,sobolevn,"Maybe someone is interested in creating and maintaining the `awesome-ecryption` list?
It might be useful. 

Quick googling and searching github said that's nothing like it: https://github.com/search?utf8=%E2%9C%93&q=awesome+encryption&type=Repositories&ref=searchresults
",https://github.com/sindresorhus/awesome/issues/663
661,"Request awesome list ""admins"" to move repos to awesome-lists organization",closed,[],2016-05-19T12:46:26Z,pokeball99,"https://github.com/awesome-lists
this would be great in case some of the repo owners go MIA or else,someone else could pick it up, it would also just be great to put these in a single account
@sindresorhus what do you think about this, agree? or maybe the idea needs improvement?
",https://github.com/sindresorhus/awesome/issues/661
650,"PR template to ""enforce"" contribution guidelines?",closed,[],2016-05-09T11:25:36Z,egeerardyn,"How about adding a [PR template](https://github.com/blog/2111-issue-and-pull-request-templates) to make the contribution guidelines stand out more and maybe even make it easier to spot lazy PRs?

I was thinking something along the lines of a checklist:

> Added **your URL here**
> - [ ] I have read and understood the [contribution guidelines](https://github.com/sindresorhus/awesome/blob/master/contributing.md).
> - [ ] This PR (and commit) have a descriptive title.
> - The list I added
>   - [ ] is not a duplicate,
>   - [ ] has been around for a few weeks,
>   - [ ] only has awesome items with descriptions,
>   - [ ] contains the awesome badge,
>   - [ ] has been checked for inconsistent formatting, spelling and grammar,
>   - [ ] has been added at the bottom of the appropriate category.
> - [x] I will click on anything, so feel free to close this PR.

I know, this won't stop every halfwit, but, I hope it will reduce the number of dumb PRs by a significant amount.
",https://github.com/sindresorhus/awesome/issues/650
643,Getting more done in GitHub with ZenHub,closed,[],2016-05-05T04:41:16Z,jinzaizhichi,"Hola! @jinzaizhichi has created a [ZenHub](http://www.zenhub.io) account for the **sindresorhus** organization. ZenHub is the only project management tool integrated natively in GitHub – created specifically for fast-moving, software-driven teams.

---
#### How do I use ZenHub?

To get set up with ZenHub, all you have to do is **[download the browser extension](https://www.zenhub.io?utm_source=ZHOnboarding)** and log in with your GitHub account. Once you do, you’ll get access to ZenHub’s complete feature-set immediately.
#### What can ZenHub do?

ZenHub adds a series of enhancements directly inside the GitHub UI:
- Real-time, customizable task boards for GitHub issues;
- Multi-Repository burndown charts, estimates, and velocity tracking based on GitHub Milestones;
- Personal to-do lists and task prioritization;
- Time-saving shortcuts – like a quick repo switcher, a “Move issue” button, and much more.
### [Add ZenHub to GitHub](https://www.zenhub.io?utm_source=ZHOnboarding)

_Still curious? See [more ZenHub features](https://www.zenhub.io/features?utm_source=ZHOnboarding) or read [user reviews](https://chrome.google.com/webstore/detail/zenhub-for-github/ogcgkffhplmphkaahpmffcafajaocjbd/reviews). This issue was written by your friendly ZenHub bot, posted by request from @jinzaizhichi._

![ZenHub Board](https://cloud.githubusercontent.com/assets/8771909/11153956/233ac4a8-89f1-11e5-94b1-1569d3f38b4d.png)
",https://github.com/sindresorhus/awesome/issues/643
633,Add a new category - Lists various websites where one can practice coding,closed,[],2016-04-26T04:56:02Z,hkasera,"Hello,

I would like to request for adding a new list to the awesome list. This new list enumerates various websites where one can practice coding.

I created a [repository](https://github.com/hkasera/practice-coding) for the same and then got to know about awesome list. I think it would be great if this list can be a part of it.

Let me know if this is a welcome contribution!

Cheers,
Harshita Kasera
",https://github.com/sindresorhus/awesome/issues/633
628,No longer actively maintained repositories,open,[],2016-04-19T17:07:16Z,chaconnewu,"According to our discussion https://github.com/sindresorhus/awesome/pull/626, I generated a list of not-pushed-in-previous-3-month repositories with date pulling from GitHub API:
-   [Cordova](https://github.com/busterc/awesome-cordova)
-   [Dart](https://github.com/yissachar/awesome-dart)
-   [Coldfusion](https://github.com/seancoyne/awesome-coldfusion)
-   [Fortran](https://github.com/rabbiabram/awesome-fortran)
-   [Web Components](https://github.com/mateusortiz/webcomponents-the-right-way)
-   [Dojo Toolkit](https://github.com/peterkokot/awesome-dojo)
-   [Inspiration](https://github.com/NoahBuscher/Inspire)
-   [Play1 Framework](https://github.com/PerfectCarl/awesome-play1)
-   [Speech and Natural Language Processing](https://github.com/edobashira/speech-language-processing)
  -   [Spanish](https://github.com/dav009/awesome-spanish-nlp)
-   [Spanish](https://github.com/dav009/awesome-spanish-nlp)
-   [Linguistics](https://github.com/theimpossibleastronaut/awesome-linguistics)
-   [Cryptography](https://github.com/MaciejCzyzewski/retter)
-   [Dev Env](https://github.com/jondot/awesome-devenv)
-   [Speaking](https://github.com/matteofigus/awesome-speaking)
-   [Tech Videos](https://github.com/lucasviola/awesome-tech-videos)
-   [Radio](https://github.com/kyleterry/awesome-radio)
-   [Open Companies](https://github.com/opencompany/awesome-open-company)
-   [Services Engineering](https://github.com/mmcgrana/services-engineering)
-   [Sketch](https://github.com/diessica/awesome-sketch) _(OS X app)_
-   [FOSS Production Apps](https://github.com/jwaterfaucett/awesome-foss-apps)
-   [Answers](https://github.com/stoeffel/awesome-ama-answers)
-   [Productivity](https://github.com/jyguyomarch/awesome-productivity)
-   [JSON Datasets](https://github.com/jdorfman/awesome-json-datasets)
",https://github.com/sindresorhus/awesome/issues/628
623,awesome-cpu,closed,[],2016-04-16T15:37:47Z,Unrepentant-Atheist,"https://github.com/larsbrinkhoff/awesome-cpus
",https://github.com/sindresorhus/awesome/issues/623
621,awesome-android,closed,[],2016-04-16T03:25:32Z,snowdream,"https://github.com/snowdream/awesome-android
",https://github.com/sindresorhus/awesome/issues/621
592,Awesome Birmingham?,closed,[],2016-03-28T18:30:31Z,LimeBlast,"Hi, I wanted to check with you if it would be acceptable to create an Awesome [Birmingham](https://www.wikiwand.com/en/Birmingham) list?

I run a local tech community forum in Birmingham, and feel that this would be a cool little project for the community to get behind - contributing to a list of all the awesome things in Birmingham (attractions, restaurants, companies, areas of natural beauty, etc..).

This is a little outside the other lists you've got here, so before we got started, I wanted to check if such a list would be accepted among your lists.

Thank you.
",https://github.com/sindresorhus/awesome/issues/592
569,Tools for enforcing awesome-style?,closed,[],2016-03-10T23:16:17Z,paulirish,"In the [manifesto](https://github.com/sindresorhus/awesome/blob/master/awesome.md) there are a few suggestions and requirements.  For example..
##### style
- grammatically correct
- no typos
- no markdown errors
- consistent style (e.g. ""[link](/thing) - Description with a period."")
##### build
- table-of-contents generated

---

Have any list maintainers written some scripts to either lint for style issues? Also interested in boring build scripts to automate TOC generation with DocToc, etc.
",https://github.com/sindresorhus/awesome/issues/569
556,Receiving support? ,closed,[],2016-03-03T16:46:56Z,Francolpm,"Hi there!
This isn't a issue but I didn't know where to ask!
Are you accepting donations or supports? Because I want to give some of money to awesome list, but there is no donate button o something like that.
I don't trying to spam you, but I want to invite you to beerpay.io, a simple platform to monetize open source projects, like awesome list. 

Thanks for this great work!
",https://github.com/sindresorhus/awesome/issues/556
